"This file contains political files uploaded by WPVI-TV during the years 2014 as of 2014-11-19 23:16:55.019030. This station serves PHILADELPHIA, PA in the PHILADELPHIA market and FCC's partyName--generally the owner-- is ABC, INC.. FCC records give the rfChannel as 6, virtualChannel as 6 and network affiiliate as ABC."
order_number,revision,product,flight_date_start,flight_date_end,advertiser,original_date,revision_date,agency_name,demographic,spots,gross,contract_type,file_url,upload_time,callsign,file_size,fcc_id,pdf_location,txt_location,Tagged,Producer,Creator,Encrypted,Author,File size,Optimized,PDF version,Title,Page size,CreationDate,Pages
65014,,INDEPENDENCE USA PAC,11/02/14,11/02/14,Independence USA PAC,10/22/14,10/22/14,Mentzer Media Services Inc,Adults 35+,1,"$4,500.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/Non%2DCandidate%20Issue%20Ads/Independence%20USA%20PAC/Independence%20USA%20PAC%2065014%20Rev%200%20%2814140959315145%29.pdf,2014-10-23 16:25:00,WPVI-TV,122.38 Kb,14140959315145,pdfs/14140959315145.pdf,txts/14140959315145.txt,no,ReportBuilder,,no,,125317 bytes,yes,1.3,,612 x 792.003 pts (letter),Wed Oct 22 15:48:54 2014,3
65022,,INDEPENDENCE USA PAC,10/26/14,10/26/14,Independence USA PAC,10/22/14,10/22/14,Mentzer Media Services Inc,Adults 35+,1,"$4,500.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/Non%2DCandidate%20Issue%20Ads/Independence%20USA%20PAC/Independence%20USA%20PAC%2065022%20Rev%200%20%2814140959425203%29.pdf,2014-10-23 16:25:00,WPVI-TV,122.38 Kb,14140959425203,pdfs/14140959425203.pdf,txts/14140959425203.txt,no,ReportBuilder,,no,,125315 bytes,yes,1.3,,612 x 792.003 pts (letter),Wed Oct 22 15:47:00 2014,3
,,,,,,,,,,,,,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/Non%2DCandidate%20Issue%20Ads/Key%20Questions%20Key%20Answers/Key%20Questions%20Key%20Answers%2064432%20Rev%200%20%2814138286100664%29.pdf,2014-10-20 14:10:00,WPVI-TV,82.82 Kb,14138286100664,pdfs/14138286100664.pdf,txts/14138286100664.txt,no,Adobe PSL 1.1e for Canon,Canon iR-ADV 6055  PDF,no,,84807 bytes,yes,1.4,,792 x 612 pts (letter),Mon Oct 20 09:39:17 2014,1
52141,,NEXTGEN CLIMATE ACTION COMMITTEE - PENNSYLVANIA,07/10/14,07/13/14,NextGen Climate Action Committee,07/09/14,07/09/14,Waterfront Strategies Inc.,Adults 35+,36,"$108,400.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/Non%2DCandidate%20Issue%20Ads/NextGen%20Climate%20Action%20Committee%2D%20PENN/NextGen%20Climate%20Action%20Committee%2D%20PENN%2052141%20Rev%200%20%2814049975325679%29.pdf,2014-07-10 09:05:00,WPVI-TV,153.53 Kb,14049975325679,pdfs/14049975325679.pdf,txts/14049975325679.txt,no,ReportBuilder,,no,,157214 bytes,yes,1.3,,612 x 792.003 pts (letter),Wed Jul  9 14:38:43 2014,4
52141,1,NEXTGEN CLIMATE ACTION COMMITTEE - PENNSYLVANIA,07/10/14,07/13/14,NextGen Climate Action Committee,07/09/14,07/10/14,Waterfront Strategies Inc.,Adults 35+,36,"$108,400.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/Non%2DCandidate%20Issue%20Ads/NextGen%20Climate%20Action%20Committee%2D%20PENN/NextGen%20Climate%20Action%20Committee%2D%20PENN%2052141%20Rev%201%20%2814053560405931%29.pdf,2014-07-14 12:40:00,WPVI-TV,153.53 Kb,14053560405931,pdfs/14053560405931.pdf,txts/14053560405931.txt,no,ReportBuilder,,no,,157216 bytes,yes,1.3,,612 x 792.003 pts (letter),Thu Jul 10 16:23:57 2014,4
52264,1,NEXTGEN CLIMATE ACTION COMMITTEE - PENNSYLVANIA,07/14/14,07/20/14,NextGen Climate Action Committee,07/10/14,07/18/14,Waterfront Strategies Inc.,Adults 35+,33,"$74,100.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/Non%2DCandidate%20Issue%20Ads/NextGen%20Climate%20Action%20Committee%2D%20PENN/NextGen%20Climate%20Action%20Committee%2D%20PENN%2052264%20Rev%201%20%2814071862405034%29.pdf,2014-08-04 17:04:00,WPVI-TV,156.22 Kb,14071862405034,pdfs/14071862405034.pdf,txts/14071862405034.txt,no,ReportBuilder,,no,,159969 bytes,no,1.3,,612 x 792.003 pts (letter),Mon Aug  4 16:53:04 2014,4
52264,,NEXTGEN CLIMATE ACTION COMMITTEE - PENNSYLVANIA,07/14/14,07/20/14,NextGen Climate Action Committee,07/10/14,07/10/14,Waterfront Strategies Inc.,Adults 35+,34,"$77,100.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/Non%2DCandidate%20Issue%20Ads/NextGen%20Climate%20Action%20Committee%2D%20PENN/NextGen%20Climate%20Action%20Committee%2DPENN%2052264%20Rev%200%20%2814054606233357%29.pdf,2014-07-15 17:43:00,WPVI-TV,153.71 Kb,14054606233357,pdfs/14054606233357.pdf,txts/14054606233357.txt,no,ReportBuilder,,no,,157401 bytes,no,1.3,,612 x 792.003 pts (letter),Tue Jul 15 17:41:05 2014,4
53727,,PA FAMILIES FIRST,07/22/14,07/28/14,PA Families First,07/22/14,07/22/14,Great American Media,Adults 35+,57,"$132,450.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/Non%2DCandidate%20Issue%20Ads/PA%20Families%20First/PA%20Families%20First%2053727%20Rev%200%20%2814060635641178%29.pdf,2014-07-22 17:12:00,WPVI-TV,182.29 Kb,14060635641178,pdfs/14060635641178.pdf,txts/14060635641178.txt,no,ReportBuilder,,no,,186661 bytes,no,1.3,,612 x 792.003 pts (letter),Tue Jul 22 16:37:44 2014,5
53727,1,PA FAMILIES FIRST,07/22/14,07/28/14,PA Families First,07/22/14,07/22/14,Great American Media,Adults 35+,57,"$132,450.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/Non%2DCandidate%20Issue%20Ads/PA%20Families%20First/PA%20Families%20First%2053727%20Rev%201%20%2814071861370530%29.pdf,2014-08-04 17:02:00,WPVI-TV,182.29 Kb,14071861370530,pdfs/14071861370530.pdf,txts/14071861370530.txt,no,ReportBuilder,,no,,186660 bytes,no,1.3,,612 x 792.003 pts (letter),Mon Aug  4 16:49:57 2014,5
53727,2,PA FAMILIES FIRST,07/22/14,07/28/14,PA Families First,07/22/14,07/28/14,Great American Media,Adults 35+,56,"$131,250.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/Non%2DCandidate%20Issue%20Ads/PA%20Families%20First/PA%20Families%20First%2053727%20Rev%202%20%2814071861432258%29.pdf,2014-08-04 17:02:00,WPVI-TV,184.80 Kb,14071861432258,pdfs/14071861432258.pdf,txts/14071861432258.txt,no,ReportBuilder,,no,,189239 bytes,no,1.3,,612 x 792.003 pts (letter),Mon Aug  4 16:49:16 2014,5
53847,,PA FAMILIES FIRST,07/29/14,08/12/14,PA Families First,07/23/14,07/23/14,Great American Media,Adults 35+,105,"$240,800.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/Non%2DCandidate%20Issue%20Ads/PA%20Families%20First/PA%20Families%20First%2053847%20Rev%200%20%2814062163226680%29.pdf,2014-07-24 11:38:00,WPVI-TV,206.45 Kb,14062163226680,pdfs/14062163226680.pdf,txts/14062163226680.txt,no,ReportBuilder,,no,,211409 bytes,no,1.3,,612 x 792.003 pts (letter),Wed Jul 23 14:40:11 2014,6
41230,,PENNSYLVANIA FOR ALLYSON,04/07/14,04/13/14,Schwartz for Governor,04/04/14,04/04/14,Screen Strategies Media,Adults 35+,46,"$115,400.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Allyson%20Schwartz%20for%20Governor/Schwartz%2041230%20Rev%200%20%2813966441202865%29.pdf,2014-04-04 16:42:00,WPVI-TV,153.48 Kb,13966441202865,pdfs/13966441202865.pdf,txts/13966441202865.txt,no,ReportBuilder,,no,,157168 bytes,yes,1.3,,612 x 792.003 pts (letter),Fri Apr  4 10:57:40 2014,4
41230,1,PENNSYLVANIA FOR ALLYSON,04/07/14,04/13/14,Schwartz for Governor,04/04/14,04/04/14,Screen Strategies Media,Adults 35+,58,"$128,850.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Allyson%20Schwartz%20for%20Governor/Schwartz%2041230%20Rev%201%20%2813966441141018%29.pdf,2014-04-04 16:41:00,WPVI-TV,153.77 Kb,13966441141018,pdfs/13966441141018.pdf,txts/13966441141018.txt,no,ReportBuilder,,no,,157460 bytes,yes,1.3,,612 x 792.003 pts (letter),Fri Apr  4 12:03:20 2014,4
41230,2,PENNSYLVANIA FOR ALLYSON,04/07/14,04/13/14,Schwartz for Governor,04/04/14,04/04/14,Screen Strategies Media,Adults 35+,58,"$128,850.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Allyson%20Schwartz%20for%20Governor/Schwartz%2041230%20Rev%202%20%2813969619743082%29.pdf,2014-04-08 08:59:00,WPVI-TV,153.95 Kb,13969619743082,pdfs/13969619743082.pdf,txts/13969619743082.txt,no,ReportBuilder,,no,,157649 bytes,yes,1.3,,612 x 792.003 pts (letter),Mon Apr  7 13:15:42 2014,4
41230,3,PENNSYLVANIA FOR ALLYSON,04/07/14,04/13/14,Schwartz for Governor,04/04/14,04/07/14,Screen Strategies Media,Adults 35+,76,"$157,400.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Allyson%20Schwartz%20for%20Governor/Schwartz%2041230%20Rev%203%20%2813989782559300%29.PDF,2014-05-01 17:04:00,WPVI-TV,58.55 Kb,13989782559300,pdfs/13989782559300.pdf,txts/13989782559300.txt,no,TExtraFormats,TExtraDevices,no,TExtraDevices,59956 bytes,no,1.2,,612 x 792 pts (letter),Thu May  1 16:32:05 2014,5
41870,,PENNSYLVANIA FOR ALLYSON,04/14/14,04/20/14,Schwartz for Governor,04/11/14,04/11/14,Screen Strategies Media,Adults 35+,76,"$158,175.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Allyson%20Schwartz%20for%20Governor/Schwartz%2041870%20Rev%200%20%2813972532325079%29.pdf,2014-04-11 17:53:00,WPVI-TV,179.84 Kb,13972532325079,pdfs/13972532325079.pdf,txts/13972532325079.txt,no,ReportBuilder,,no,,184156 bytes,yes,1.3,,612 x 792.003 pts (letter),Fri Apr 11 12:25:04 2014,5
42505,,PENNSYLVANIA FOR ALLYSON,04/21/14,04/27/14,Schwartz for Governor,04/17/14,04/17/14,Screen Strategies Media,Adults 35+,75,"$171,525.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Allyson%20Schwartz%20for%20Governor/Schwartz%2042505%20Rev%200%20%2813978367564878%29.pdf,2014-04-18 11:59:00,WPVI-TV,180.07 Kb,13978367564878,pdfs/13978367564878.pdf,txts/13978367564878.txt,no,ReportBuilder,,no,,184394 bytes,yes,1.3,,612 x 792.003 pts (letter),Fri Apr 18 11:11:10 2014,5
42505,1,PENNSYLVANIA FOR ALLYSON,04/21/14,04/27/14,Schwartz for Governor,04/17/14,04/17/14,Screen Strategies Media,Adults 35+,75,"$171,525.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Allyson%20Schwartz%20for%20Governor/Schwartz%2042505%20Rev%201%20%2813978367666280%29.pdf,2014-04-18 11:59:00,WPVI-TV,180.08 Kb,13978367666280,pdfs/13978367666280.pdf,txts/13978367666280.txt,no,ReportBuilder,,no,,184405 bytes,yes,1.3,,612 x 792.003 pts (letter),Fri Apr 18 10:55:07 2014,5
43313,,PENNSYLVANIA FOR ALLYSON,04/28/14,05/04/14,Schwartz for Governor,04/24/14,04/25/14,Screen Strategies Media,Adults 35+,76,"$188,750.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Allyson%20Schwartz%20for%20Governor/Schwartz%2043313%20Rev%200%20%2813984368369999%29.pdf,2014-04-25 10:40:00,WPVI-TV,180.36 Kb,13984368369999,pdfs/13984368369999.pdf,txts/13984368369999.txt,no,ReportBuilder,,no,,184693 bytes,yes,1.3,,612 x 792.003 pts (letter),Fri Apr 25 09:22:46 2014,5
43313,1,PENNSYLVANIA FOR ALLYSON,04/28/14,05/04/14,Schwartz for Governor,04/24/14,04/29/14,Screen Strategies Media,Adults 35+,66,"$167,425.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Allyson%20Schwartz%20for%20Governor/Schwartz%2043313%20Rev%201%20%2813988706631500%29.pdf,2014-04-30 11:11:00,WPVI-TV,179.18 Kb,13988706631500,pdfs/13988706631500.pdf,txts/13988706631500.txt,no,ReportBuilder,,no,,183477 bytes,yes,1.3,,612 x 792.003 pts (letter),Wed Apr 30 09:13:22 2014,5
43313,2,PENNSYLVANIA FOR ALLYSON,04/28/14,05/04/14,Schwartz for Governor,04/24/14,05/06/14,Screen Strategies Media,Adults 35+,66,"$166,825.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Allyson%20Schwartz%20for%20Governor/Schwartz%2043313%20Rev%202%20%2813994927214452%29.pdf,2014-05-07 15:58:00,WPVI-TV,179.19 Kb,13994927214452,pdfs/13994927214452.pdf,txts/13994927214452.txt,no,ReportBuilder,,no,,183493 bytes,yes,1.3,,612 x 792.003 pts (letter),Wed May  7 09:42:45 2014,5
43794,,PENNSYLVANIA FOR ALLYSON,05/05/14,05/11/14,Schwartz for Governor,04/30/14,04/30/14,Screen Strategies Media,Adults 35+,10,"$21,175.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Allyson%20Schwartz%20for%20Governor/Schwartz%2043794%20Rev%200%20%2813993021215596%29.pdf,2014-05-05 11:02:00,WPVI-TV,148.87 Kb,13993021215596,pdfs/13993021215596.pdf,txts/13993021215596.txt,no,ReportBuilder,,no,,152439 bytes,yes,1.3,,612 x 792.003 pts (letter),Fri May  2 11:23:34 2014,4
43794,1,PENNSYLVANIA FOR ALLYSON,05/05/14,05/11/14,Schwartz for Governor,04/30/14,05/02/14,Screen Strategies Media,Adults 35+,76,"$193,775.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Allyson%20Schwartz%20for%20Governor/Schwartz%2043794%20Rev%201%20%2813993021149629%29.pdf,2014-05-05 11:01:00,WPVI-TV,204.45 Kb,13993021149629,pdfs/13993021149629.pdf,txts/13993021149629.txt,no,ReportBuilder,,no,,209359 bytes,yes,1.3,,612 x 792.003 pts (letter),Mon May  5 09:42:51 2014,6
43794,2,PENNSYLVANIA FOR ALLYSON,05/05/14,05/11/14,Schwartz for Governor,04/30/14,05/05/14,Screen Strategies Media,Adults 35+,76,"$193,775.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Allyson%20Schwartz%20for%20Governor/Schwartz%2043794%20Rev%202%20%2813993021080837%29.pdf,2014-05-05 11:01:00,WPVI-TV,204.45 Kb,13993021080837,pdfs/13993021080837.pdf,txts/13993021080837.txt,no,ReportBuilder,,no,,209359 bytes,yes,1.3,,612 x 792.003 pts (letter),Mon May  5 09:52:34 2014,6
44528,,PENNSYLVANIA FOR ALLYSON,05/12/14,05/20/14,Schwartz for Governor,05/08/14,05/08/14,Screen Strategies Media,Adults 35+,65,"$168,000.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Allyson%20Schwartz%20for%20Governor/Schwartz%2044528%20Rev%200%20%2813996600608028%29.pdf,2014-05-09 14:27:00,WPVI-TV,179.39 Kb,13996600608028,pdfs/13996600608028.pdf,txts/13996600608028.txt,no,ReportBuilder,,no,,183696 bytes,yes,1.3,,612 x 792.003 pts (letter),Fri May  9 08:51:23 2014,5
44528,1,PENNSYLVANIA FOR ALLYSON,05/12/14,05/20/14,Schwartz for Governor,05/08/14,05/14/14,Screen Strategies Media,Adults 35+,91,"$238,350.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Allyson%20Schwartz%20for%20Governor/Schwartz%2044528%20Rev%201.%20%2814001659605269%29.pdf,2014-05-15 10:59:00,WPVI-TV,206.90 Kb,14001659605269,pdfs/14001659605269.pdf,txts/14001659605269.txt,no,ReportBuilder,,no,,211868 bytes,yes,1.3,,612 x 792.003 pts (letter),Thu May 15 09:54:39 2014,6
44528,2,PENNSYLVANIA FOR ALLYSON,05/12/14,05/20/14,Schwartz for Governor,05/08/14,05/16/14,Screen Strategies Media,Adults 35+,95,"$240,975.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Allyson%20Schwartz%20for%20Governor/Schwartz%2044528%20Rev%202%20%2814005300852997%29.pdf,2014-05-19 16:08:00,WPVI-TV,207.57 Kb,14005300852997,pdfs/14005300852997.pdf,txts/14005300852997.txt,no,ReportBuilder,,no,,212550 bytes,yes,1.3,,612 x 792.003 pts (letter),Mon May 19 11:53:25 2014,6
65780,,FRIENDS OF WARREN KAMPF,10/30/14,11/04/14,Friends of Warren Kampf,10/29/14,10/29/14,Mentzer Media Services Inc,Adults 35+,13,"$34,100.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Friends%20of%20Warren%20Kampf/Friends%20of%20Warren%20Kampf%2065780%20Rev%200%20%2814147003863875%29.pdf,2014-10-30 16:19:00,WPVI-TV,124.29 Kb,14147003863875,pdfs/14147003863875.pdf,txts/14147003863875.txt,no,ReportBuilder,,no,,127271 bytes,yes,1.3,,612 x 792.003 pts (letter),Wed Oct 29 17:28:18 2014,3
65780,1,FRIENDS OF WARREN KAMPF,10/30/14,11/04/14,Friends of Warren Kampf,10/29/14,10/30/14,Mentzer Media Services Inc,Adults 35+,30,"$53,600.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Friends%20of%20Warren%20Kampf/Friends%20of%20Warren%20Kampf%2065780%20Rev%201%20%2814147003963010%29.pdf,2014-10-30 16:19:00,WPVI-TV,152.10 Kb,14147003963010,pdfs/14147003963010.pdf,txts/14147003963010.txt,no,ReportBuilder,,no,,155747 bytes,yes,1.3,,612 x 792.003 pts (letter),Thu Oct 30 16:05:21 2014,4
65780,2,FRIENDS OF WARREN KAMPF,10/30/14,11/04/14,Friends of Warren Kampf,10/29/14,10/31/14,Mentzer Media Services Inc,Adults 35+,30,"$53,600.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Friends%20of%20Warren%20Kampf/Friends%20of%20Warren%20Kampf%2065780%20Rev%202%20%2814150522775106%29.pdf,2014-11-03 17:04:00,WPVI-TV,153.38 Kb,14150522775106,pdfs/14150522775106.pdf,txts/14150522775106.txt,no,ReportBuilder,,no,,157061 bytes,yes,1.3,,612 x 792.003 pts (letter),Fri Oct 31 17:32:20 2014,4
,,,,,,,,,,,,,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Jared%20Solomon%20for%20State%20Senate/Friends%20of%20Jared%20Solomon%2044667%20Rev%200%20%2813996674132540%29.pdf,2014-05-09 16:30:00,WPVI-TV,80.30 Kb,13996674132540,pdfs/13996674132540.pdf,txts/13996674132540.txt,no,Adobe PSL 1.1e for Canon,Canon iR-ADV 6055  PDF,no,,82223 bytes,yes,1.4,,792 x 612 pts (letter),Fri May  9 15:50:49 2014,1
,,,,,,,,,,,,,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/Jared%20Solomon%20for%20State%20Senate/Friends%20of%20Jared%20Solomon%2045089%20Rev%200%20%2814001848838240%29.pdf,2014-05-15 16:14:00,WPVI-TV,84.98 Kb,14001848838240,pdfs/14001848838240.pdf,txts/14001848838240.txt,no,Adobe PSL 1.1e for Canon,Canon iR-ADV 6055  PDF,no,,87015 bytes,yes,1.4,,792 x 612 pts (letter),Thu May 15 16:12:52 2014,1
57788,,JOHN KANE FOR STATE SENATE,09/01/14,09/09/14,Kane for Senate,09/02/14,09/02/14,Buying Time,Adults 35+,13,"$17,950.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/John%20Kane%20for%20State%20Senate/John%20Kane%20For%20State%20Senate%2057788%20Rev%200%20%2814097491403713%29.pdf,2014-09-03 08:59:00,WPVI-TV,148.83 Kb,14097491403713,pdfs/14097491403713.pdf,txts/14097491403713.txt,no,ReportBuilder,,no,,152401 bytes,yes,1.3,,612 x 792.003 pts (letter),Tue Sep  2 15:40:16 2014,4
57788,1,JOHN KANE FOR STATE SENATE,09/01/14,09/09/14,Kane for Senate,09/02/14,09/03/14,Buying Time,Adults 35+,18,"$25,200.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/John%20Kane%20for%20State%20Senate/John%20Kane%20For%20State%20Senate%2057788%20Rev%201%20%2814097754696067%29.pdf,2014-09-03 16:17:00,WPVI-TV,151.01 Kb,14097754696067,pdfs/14097754696067.pdf,txts/14097754696067.txt,no,ReportBuilder,,no,,154632 bytes,yes,1.3,,612 x 792.003 pts (letter),Wed Sep  3 16:07:12 2014,4
58449,,JOHN KANE FOR STATE SENATE,09/08/14,09/16/14,Kane for Senate,09/09/14,09/09/14,Buying Time,Adults 35+,14,"$18,000.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/John%20Kane%20for%20State%20Senate/John%20Kane%20For%20State%20Senate%2058449%20Rev%200%20%2814103790171710%29.pdf,2014-09-10 15:56:00,WPVI-TV,149.13 Kb,14103790171710,pdfs/14103790171710.pdf,txts/14103790171710.txt,no,ReportBuilder,,no,,152712 bytes,yes,1.3,,612 x 792.003 pts (letter),Tue Sep  9 15:06:35 2014,4
59410,,JOHN KANE FOR STATE SENATE,09/15/14,09/23/14,Kane for Senate,09/16/14,09/16/14,Buying Time,Adults 35+,15,"$18,300.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/John%20Kane%20for%20State%20Senate/John%20Kane%20For%20State%20Senate%2059410%20Rev%200%20%2814110533023319%29.pdf,2014-09-18 11:15:00,WPVI-TV,149.32 Kb,14110533023319,pdfs/14110533023319.pdf,txts/14110533023319.txt,no,ReportBuilder,,no,,152900 bytes,yes,1.3,,612 x 792.003 pts (letter),Tue Sep 16 15:28:35 2014,4
60886,,JOHN KANE FOR STATE SENATE,09/24/14,09/30/14,Kane for Senate,09/23/14,09/23/14,Buying Time,Adults 35+,22,"$32,500.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/John%20Kane%20for%20State%20Senate/John%20Kane%20For%20State%20Senate%2060886%20Rev%200%20%2814121097996323%29.pdf,2014-09-24 11:24:00,WPVI-TV,150.70 Kb,14121097996323,pdfs/14121097996323.pdf,txts/14121097996323.txt,no,ReportBuilder,,no,,154320 bytes,yes,1.3,,612 x 792.003 pts (letter),Wed Sep 24 09:35:03 2014,4
60886,1,JOHN KANE FOR STATE SENATE,09/24/14,09/30/14,Kane for Senate,09/23/14,09/24/14,Buying Time,Adults 35+,30,"$42,700.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/John%20Kane%20for%20State%20Senate/John%20Kane%20For%20State%20Senate%2060886%20Rev%201%20%2814121097326263%29.pdf,2014-09-24 17:31:00,WPVI-TV,153.27 Kb,14121097326263,pdfs/14121097326263.pdf,txts/14121097326263.txt,no,ReportBuilder,,no,,156949 bytes,yes,1.3,,612 x 792.003 pts (letter),Wed Sep 24 15:38:35 2014,4
60886,2,JOHN KANE FOR STATE SENATE,09/24/14,09/30/14,Kane for Senate,09/23/14,10/07/14,Buying Time,Adults 35+,30,"$42,500.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/John%20Kane%20for%20State%20Senate/John%20Kane%20For%20State%20Senate%2060886%20Rev%202%20%2814150543695369%29.pdf,2014-11-03 17:39:00,WPVI-TV,155.29 Kb,14150543695369,pdfs/14150543695369.pdf,txts/14150543695369.txt,no,ReportBuilder,,no,,159013 bytes,no,1.3,,612 x 792.003 pts (letter),Mon Nov  3 17:26:45 2014,4
64062,,JOHN KANE FOR STATE SENATE,10/15/14,10/21/14,Kane for Senate,10/14/14,10/14/14,Buying Time,Adults 35+,20,"$28,600.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/John%20Kane%20for%20State%20Senate/John%20Kane%20For%20State%20Senate%2062062%20Rev%200%20%2814133842810195%29.pdf,2014-10-15 10:44:00,WPVI-TV,148.85 Kb,14133842810195,pdfs/14133842810195.pdf,txts/14133842810195.txt,no,ReportBuilder,,no,,152426 bytes,yes,1.3,,612 x 792.003 pts (letter),Tue Oct 14 17:02:14 2014,4
64062,1,JOHN KANE FOR STATE SENATE,10/15/14,10/21/14,Kane for Senate,10/14/14,10/15/14,Buying Time,Adults 35+,42,"$69,050.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/John%20Kane%20for%20State%20Senate/John%20Kane%20For%20State%20Senate%2062062%20Rev%201%20%2814133989608495%29.pdf,2014-10-15 14:49:00,WPVI-TV,153.17 Kb,14133989608495,pdfs/14133989608495.pdf,txts/14133989608495.txt,no,ReportBuilder,,no,,156846 bytes,yes,1.3,,612 x 792.003 pts (letter),Wed Oct 15 13:54:58 2014,4
64062,2,JOHN KANE FOR STATE SENATE,10/15/14,10/21/14,Kane for Senate,10/14/14,10/15/14,Buying Time,Adults 35+,42,"$69,050.00",CONTRACT,https://stations.fcc.gov/collect/files/8616/Political%20File/2014/State/PA/John%20Kane%20for%20State%20Senate/John%20Kane%20For%20State%20Senate%2062062%20Rev%202%20%2814135791436331%29.pdf,2014-10-17 16:52:00,WPVI-TV,155.21 Kb,14135791436331,pdfs/14135791436331.pdf,txts/14135791436331.txt,no,ReportBuilder,,no,,158933 bytes,no,1.3,,612 x 792.003 pts (letter),Fri Oct 17 13:48:39 2014,4
