"This file contains political files uploaded by WCAU during the years 2014 as of 2014-11-19 23:03:16.352022. This station serves PHILADELPHIA, PA in the PHILADELPHIA market and FCC's partyName--generally the owner-- is NBC TELEMUNDO LICENSE LLC. FCC records give the rfChannel as 34, virtualChannel as 10 and network affiiliate as NBC."
order_number,product,flight_date_start,flight_date_end,advertiser,original_date,revision_date,agency_name,demographic,spots,gross,contract_type,file_url,upload_time,callsign,file_size,fcc_id,pdf_location,txt_location,Tagged,Producer,Creator,Encrypted,Author,File size,Optimized,PDF version,Title,Page size,CreationDate,Pages
451102,Week #11,03/04/14,03/10/14,TOM WOLF FOR GOVERNOR,06/02/14,06/02/14,SHORR JOHNSON MAGNUS,RHH,5,"$13,650.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/GOVERNOR/TOM%20WOLF%20FOR%20GOVERNOR/Tom%20Wolf%20_11%20updated451102%2D%2D1%20%2814020908424760%29.pdf,2014-06-06 17:40:00,WCAU,16.89 Kb,14020908424760,pdfs/14020908424760.pdf,txts/14020908424760.txt,no,ReportBuilder,ReportBuilder,no,,17292 bytes,no,1.3,,612 x 792.003 pts (letter),Mon Jun  2 11:27:43 2014,1
451974,Week #11 - ADD,03/04/14,03/10/14,TOM WOLF FOR GOVERNOR,06/02/14,06/02/14,SHORR JOHNSON MAGNUS,RA1849,12,"$13,250.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/GOVERNOR/TOM%20WOLF%20FOR%20GOVERNOR/Tom%20Wolf%20_11%20updated451974%2D%2D1%20%2814020908868665%29.pdf,2014-06-06 17:41:00,WCAU,23.19 Kb,14020908868665,pdfs/14020908868665.pdf,txts/14020908868665.txt,no,ReportBuilder,ReportBuilder,no,,23750 bytes,no,1.3,,612 x 792.003 pts (letter),Mon Jun  2 11:00:52 2014,2
449268,Week #12,02/25/14,03/03/14,TOM WOLF FOR GOVERNOR,06/02/14,06/02/14,SHORR JOHNSON MAGNUS,RA1849,30,"$36,100.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/GOVERNOR/TOM%20WOLF%20FOR%20GOVERNOR/Tom%20Wolf%20_12%20updated449268%2D%2D1%20%2814020909679003%29.pdf,2014-06-06 17:42:00,WCAU,26.43 Kb,14020909679003,pdfs/14020909679003.pdf,txts/14020909679003.txt,no,ReportBuilder,ReportBuilder,no,,27063 bytes,no,1.3,,612 x 792.003 pts (letter),Mon Jun  2 11:29:28 2014,2
447410,POLITICAL WEEK #13 30'S,02/18/14,02/24/14,TOM WOLF FOR GOVERNOR,06/02/14,06/02/14,SHORR JOHNSON MAGNUS,RA35+,35,"$114,500.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/GOVERNOR/TOM%20WOLF%20FOR%20GOVERNOR/Tom%20Wolf%20_13%20updated447410%2D%2D1%20%2814020909999716%29.pdf,2014-06-06 17:43:00,WCAU,28.40 Kb,14020909999716,pdfs/14020909999716.pdf,txts/14020909999716.txt,no,ReportBuilder,ReportBuilder,no,,29082 bytes,no,1.3,,612 x 792.003 pts (letter),Mon Jun  2 11:32:01 2014,2
446657,Week #14 :30's,02/11/14,02/17/14,TOM WOLF FOR GOVERNOR,06/02/14,06/02/14,SHORR JOHNSON MAGNUS,RA1849,27,"$60,700.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/GOVERNOR/TOM%20WOLF%20FOR%20GOVERNOR/Tom%20Wolf%20_14%20updated446657%2D%2D1%20%2814020910334435%29.pdf,2014-06-06 17:43:00,WCAU,24.74 Kb,14020910334435,pdfs/14020910334435.pdf,txts/14020910334435.txt,no,ReportBuilder,ReportBuilder,no,,25338 bytes,no,1.3,,612 x 792.003 pts (letter),Mon Jun  2 11:34:47 2014,2
446667,Week #14 :60's,02/11/14,02/17/14,TOM WOLF FOR GOVERNOR,06/02/14,06/02/14,SHORR JOHNSON MAGNUS,RA1849,10,"$31,100.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/GOVERNOR/TOM%20WOLF%20FOR%20GOVERNOR/Tom%20Wolf%20_14%20updated446667%2D%2D1%20%2814020912866750%29.pdf,2014-06-06 17:48:00,WCAU,23.43 Kb,14020912866750,pdfs/14020912866750.pdf,txts/14020912866750.txt,no,ReportBuilder,ReportBuilder,no,,23992 bytes,no,1.3,,612 x 792.003 pts (letter),Mon Jun  2 12:06:37 2014,2
444796,,02/04/14,02/10/14,TOM WOLF FOR GOVERNOR,06/02/14,06/02/14,SHORR JOHNSON MAGNUS,RA1849,26,"$28,600.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/GOVERNOR/TOM%20WOLF%20FOR%20GOVERNOR/Tom%20Wolf%20_30%20updtd%20%20444796%2D%2D1%20%2814020913243308%29.pdf,2014-06-06 17:48:00,WCAU,27.35 Kb,14020913243308,pdfs/14020913243308.pdf,txts/14020913243308.txt,no,ReportBuilder,ReportBuilder,no,,28004 bytes,no,1.3,,612 x 792.003 pts (letter),Mon Jun  2 12:15:44 2014,2
461565,Week #7 ADD,04/01/14,04/07/14,TOM WOLF FOR GOVERNOR,06/02/14,06/02/14,SHORR JOHNSON MAGNUS,RA1849,6,"$2,425.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/GOVERNOR/TOM%20WOLF%20FOR%20GOVERNOR/Tom%20Wolf%20_7%20add%20upd%20461565%2D%2D1%20%2814020907221166%29.pdf,2014-06-06 17:38:00,WCAU,23.16 Kb,14020907221166,pdfs/14020907221166.pdf,txts/14020907221166.txt,no,ReportBuilder,ReportBuilder,no,,23714 bytes,no,1.3,,612 x 792.003 pts (letter),Mon Jun  2 10:49:00 2014,2
457215,Week #8,03/25/14,03/31/14,TOM WOLF FOR GOVERNOR,06/02/14,06/02/14,SHORR JOHNSON MAGNUS,RA1849,43,"$52,850.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/GOVERNOR/TOM%20WOLF%20FOR%20GOVERNOR/Tom%20Wolf%20_8%20updated%20457215%2D%2D1%20%2814020907442233%29.pdf,2014-06-06 17:39:00,WCAU,30.10 Kb,14020907442233,pdfs/14020907442233.pdf,txts/14020907442233.txt,no,ReportBuilder,ReportBuilder,no,,30825 bytes,no,1.3,,612 x 792.003 pts (letter),Mon Jun  2 10:53:35 2014,2
,,,,,,,,,,,,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/GOVERNOR/TOM%20WOLF%20FOR%20GOVERNOR/Tom%20Wolf%20for%20Governor%20NBCOTS%20Political%20Inquiry%20Record%2DCandidate%20Ads%202014%20%2814065648686045%29.pdf,2014-07-28 12:27:00,WCAU,1.29 Mb,14065648686045,pdfs/14065648686045.pdf,txts/14065648686045.txt,yes,Adobe PDF Library 11.0,Acrobat PDFMaker 11 for Word,no,A Valued Microsoft Customer,1351230 bytes,yes,1.6,NBC 4/ LOS ANGELES,612 x 792 pts (letter),Thu May 22 09:00:04 2014,2
444813,,02/04/14,02/10/14,TOM WOLF FOR GOVERNOR,02/03/14,06/02/14,SHORR JOHNSON MAGNUS,RA1849,18,"$27,050.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/GOVERNOR/TOM%20WOLF%20FOR%20GOVERNOR/Tom%20Wolf%20updated%20%20444813%2D%2D1%20%2814020913843478%29.pdf,2014-06-06 17:49:00,WCAU,29.51 Kb,14020913843478,pdfs/14020913843478.pdf,txts/14020913843478.txt,no,ReportBuilder,ReportBuilder,no,,30220 bytes,no,1.3,,612 x 792.003 pts (letter),Mon Jun  2 12:30:38 2014,2
496989,WEEK #7,09/16/14,09/24/14,TOM WOLF FOR GOVERNOR,09/15/14,09/25/14,SHORR JOHNSON MAGNUS,RA35+,47,"$61,925.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/GOVERNOR/TOM%20WOLF%20FOR%20GOVERNOR/Tom%20Wolf%20wk%207496989%2D%2D1%20%2814117570768789%29.pdf,2014-09-26 14:44:00,WCAU,53.19 Kb,14117570768789,pdfs/14117570768789.pdf,txts/14117570768789.txt,no,ReportBuilder,ReportBuilder,no,,54463 bytes,no,1.3,,612 x 792.003 pts (letter),Thu Sep 25 12:36:28 2014,4
505120,Political,10/14/14,10/20/14,TOM WOLF FOR GOVERNOR,10/17/14,10/17/14,SHORR JOHNSON MAGNUS,RA35+,76,"$104,825.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/GOVERNOR/TOM%20WOLF%20FOR%20GOVERNOR/Tom%20Wolf%20wk%20_3505120%2D%2D1%20%2814135860397158%29.pdf,2014-10-17 18:47:00,WCAU,61.42 Kb,14135860397158,pdfs/14135860397158.pdf,txts/14135860397158.txt,no,ReportBuilder,ReportBuilder,no,,62899 bytes,no,1.3,,612 x 792.003 pts (letter),Fri Oct 17 16:18:09 2014,5
503387,Political,10/07/14,10/19/14,TOM WOLF FOR GOVERNOR,10/06/14,10/28/14,SHORR JOHNSON MAGNUS,RA35+,69,"$93,425.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/GOVERNOR/TOM%20WOLF%20FOR%20GOVERNOR/Tom%20Wolf%20wk%20_5503387%2D%2D1%20%2814147060625866%29.pdf,2014-10-30 17:54:00,WCAU,46.26 Kb,14147060625866,pdfs/14147060625866.pdf,txts/14147060625866.txt,no,ReportBuilder,,no,,47375 bytes,no,1.3,,612 x 792.003 pts (letter),Wed Oct 29 09:41:19 2014,4
495110,WEEK #8,09/09/14,09/15/14,TOM WOLF FOR GOVERNOR,09/08/14,09/18/14,SHORR JOHNSON MAGNUS,RA2554,63,"$61,050.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/GOVERNOR/TOM%20WOLF%20FOR%20GOVERNOR/Tom%20Wolf%20wk8495110%2D%2D1%20%2814115144818050%29.pdf,2014-09-23 19:21:00,WCAU,47.48 Kb,14115144818050,pdfs/14115144818050.pdf,txts/14115144818050.txt,no,ReportBuilder,ReportBuilder,no,,48618 bytes,no,1.3,,612 x 792.003 pts (letter),Tue Sep 23 19:20:57 2014,4
505120,Political,10/14/14,10/20/14,TOM WOLF FOR GOVERNOR,10/13/14,10/28/14,SHORR JOHNSON MAGNUS,RA35+,76,"$104,125.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/GOVERNOR/TOM%20WOLF%20FOR%20GOVERNOR/Tom%20Wolf%20wk_3505120%2D%2D1%20%2814147060812394%29.pdf,2014-10-30 17:54:00,WCAU,53.79 Kb,14147060812394,pdfs/14147060812394.pdf,txts/14147060812394.txt,no,ReportBuilder,,no,,55086 bytes,no,1.3,,612 x 792.003 pts (letter),Wed Oct 29 10:02:32 2014,5
486121,Week #15,07/22/14,07/28/14,TOM WOLF FOR GOVERNOR,07/25/14,07/30/14,SHORR JOHNSON MAGNUS,RA1849,18,"$14,200.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/GOVERNOR/TOM%20WOLF%20FOR%20GOVERNOR/Tom%20Wolf486121%20%2814067508113937%29.pdf,2014-07-30 16:06:00,WCAU,31.00 Kb,14067508113937,pdfs/14067508113937.pdf,txts/14067508113937.txt,no,ReportBuilder,ReportBuilder,no,,31749 bytes,no,1.3,,612 x 792.003 pts (letter),Wed Jul 30 11:56:40 2014,2
488830,Week #12,08/12/14,08/20/14,TOM WOLF FOR GOVERNOR,08/11/14,08/19/14,SHORR JOHNSON MAGNUS,RA1849,44,"$45,125.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/GOVERNOR/TOM%20WOLF%20FOR%20GOVERNOR/Tom%20Wolf488830%2D%2D1%20%2814147059938943%29.pdf,2014-10-30 17:53:00,WCAU,35.30 Kb,14147059938943,pdfs/14147059938943.pdf,txts/14147059938943.txt,no,ReportBuilder,,no,,36151 bytes,no,1.3,,612 x 792.003 pts (letter),Thu Oct 30 17:48:11 2014,3
495110,WEEK #8,09/09/14,09/15/14,TOM WOLF FOR GOVERNOR,09/08/14,09/18/14,SHORR JOHNSON MAGNUS,RA2554,63,"$61,050.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/GOVERNOR/TOM%20WOLF%20FOR%20GOVERNOR/Tom%20Wolf495110%2D%2D1%20%2814147060192644%29.pdf,2014-10-30 17:53:00,WCAU,42.67 Kb,14147060192644,pdfs/14147060192644.pdf,txts/14147060192644.txt,no,ReportBuilder,,no,,43689 bytes,no,1.3,,612 x 792.003 pts (letter),Thu Oct 30 17:36:54 2014,4
501384,Political,09/30/14,10/10/14,TOM WOLF FOR GOVERNOR,09/29/14,10/28/14,SHORR JOHNSON MAGNUS,RA35+,48,"$66,850.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/GOVERNOR/TOM%20WOLF%20FOR%20GOVERNOR/Tom%20Wolf501384%2D%2D1%20%2814147060432293%29.pdf,2014-10-30 17:54:00,WCAU,43.42 Kb,14147060432293,pdfs/14147060432293.pdf,txts/14147060432293.txt,no,ReportBuilder,,no,,44467 bytes,no,1.3,,612 x 792.003 pts (letter),Wed Oct 29 09:33:29 2014,4
506682,Political,10/21/14,10/27/14,TOM WOLF FOR GOVERNOR,10/24/14,10/24/14,SHORR JOHNSON MAGNUS,RA35+,69,"$99,825.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/GOVERNOR/TOM%20WOLF%20FOR%20GOVERNOR/Tom%20Wolf506682%2D%2D1%20%2814147061019578%29.pdf,2014-10-30 17:55:00,WCAU,52.53 Kb,14147061019578,pdfs/14147061019578.pdf,txts/14147061019578.txt,no,ReportBuilder,,no,,53790 bytes,no,1.3,,612 x 792.003 pts (letter),Fri Oct 24 14:36:18 2014,5
508096,Political,10/28/14,11/04/14,TOM WOLF FOR GOVERNOR,10/31/14,10/31/14,SHORR JOHNSON MAGNUS,RA35+,63,"$89,550.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/GOVERNOR/TOM%20WOLF%20FOR%20GOVERNOR/Tom%20Wolf508096%2D%2D1%20%2814147910953434%29.pdf,2014-10-31 17:31:00,WCAU,39.90 Kb,14147910953434,pdfs/14147910953434.pdf,txts/14147910953434.txt,no,ReportBuilder,,no,,40861 bytes,no,1.3,,612 x 792.003 pts (letter),Fri Oct 31 11:39:47 2014,4
508599,Political,10/28/14,11/04/14,TOM WOLF FOR GOVERNOR,11/03/14,11/03/14,SHORR JOHNSON MAGNUS,RA35+,40,"$40,075.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/GOVERNOR/TOM%20WOLF%20FOR%20GOVERNOR/Tom%20Wolf508599%2D%2D1%20%2814150309079549%29.pdf,2014-11-03 11:08:00,WCAU,40.07 Kb,14150309079549,pdfs/14150309079549.pdf,txts/14150309079549.txt,no,ReportBuilder,,no,,41035 bytes,no,1.3,,612 x 792.003 pts (letter),Mon Nov  3 10:19:24 2014,4
454678,Week #9,03/18/14,03/24/14,TOM WOLF FOR GOVERNOR,03/17/14,06/02/14,SHORR JOHNSON MAGNUS,RA1849,20,"$20,350.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/GOVERNOR/TOM%20WOLF%20FOR%20GOVERNOR/Updated%20454678%20%2814036226872172%29.pdf,2014-06-24 11:11:00,WCAU,23.87 Kb,14036226872172,pdfs/14036226872172.pdf,txts/14036226872172.txt,no,ReportBuilder,ReportBuilder,no,,24443 bytes,no,1.3,,612 x 792.003 pts (letter),Tue Jun 24 11:09:21 2014,2
459881,Week #7,04/01/14,04/07/14,TOM WOLF FOR GOVERNOR,03/31/14,05/27/14,SHORR JOHNSON MAGNUS,RA1849,49,"$61,775.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/GOVERNOR/TOM%20WOLF%20FOR%20GOVERNOR/Updated%20459881%20%2814036252384885%29.pdf,2014-06-24 11:53:00,WCAU,39.91 Kb,14036252384885,pdfs/14036252384885.pdf,txts/14036252384885.txt,no,ReportBuilder,ReportBuilder,no,,40867 bytes,no,1.3,,612 x 792.003 pts (letter),Tue Jun 24 11:53:13 2014,3
499035,Political,09/23/14,09/29/14,TOM WOLF FOR GOVERNOR,09/23/14,09/23/14,SHORR JOHNSON MAGNUS,RA35+,44,"$69,025.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/GOVERNOR/TOM%20WOLF%20FOR%20GOVERNOR/Wolf%20499035%20%2814115146024884%29.pdf,2014-09-23 19:23:00,WCAU,41.47 Kb,14115146024884,pdfs/14115146024884.pdf,txts/14115146024884.txt,no,ReportBuilder,ReportBuilder,no,,42466 bytes,no,1.3,,612 x 792.003 pts (letter),Tue Sep 23 17:15:37 2014,3
498612,candidate,10/28/14,11/03/14,KEVIN STROUSE FOR CONGRESS,09/19/14,10/01/14,GMMB,RA35+,0,$0.00,CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/STATE%2DHOUSE/KEVIN%20STROUSE%20FOR%20CONGRESS/Kevi%20Strouse498612%2D%2D1%20%2814121962334433%29.pdf,2014-10-01 16:43:00,WCAU,25.31 Kb,14121962334433,pdfs/14121962334433.pdf,txts/14121962334433.txt,no,ReportBuilder,ReportBuilder,no,,25920 bytes,no,1.3,,612 x 792.003 pts (letter),Wed Oct  1 16:42:40 2014,2
498586,candidate,10/21/14,10/27/14,KEVIN STROUSE FOR CONGRESS,09/19/14,10/01/14,GMMB,RA35+,0,$0.00,CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/STATE%2DHOUSE/KEVIN%20STROUSE%20FOR%20CONGRESS/Kevin%20Strouse498586%2D%2D1%20%2814121962462106%29.pdf,2014-10-01 16:44:00,WCAU,23.24 Kb,14121962462106,pdfs/14121962462106.pdf,txts/14121962462106.txt,no,ReportBuilder,ReportBuilder,no,,23798 bytes,no,1.3,,612 x 792.003 pts (letter),Wed Oct  1 16:42:14 2014,2
504874,Political,10/13/14,10/19/14,MACARTHUR FOR CONGRESS INC,10/10/14,10/13/14,PCA,RA35+,58,"$55,250.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/STATE%2DHOUSE/MACARTHUR%20FOR%20CONGRESS/MacArthur%204%20Cong504874%2D%2D1%20%2814140100758661%29.pdf,2014-10-22 16:34:00,WCAU,32.39 Kb,14140100758661,pdfs/14140100758661.pdf,txts/14140100758661.txt,no,ReportBuilder,ReportBuilder,no,,33165 bytes,no,1.3,,612 x 792.003 pts (letter),Fri Oct 17 14:45:43 2014,2
496346,Political,09/15/14,10/03/14,MACARTHUR FOR CONGRESS INC,09/11/14,09/12/14,PCA,RA35+,75,"$52,875.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/STATE%2DHOUSE/MACARTHUR%20FOR%20CONGRESS/MacArthur%204%20Congress%209.15%20to%2010.3%20496346%20%2814105340060907%29.pdf,2014-09-12 11:00:00,WCAU,23.42 Kb,14105340060907,pdfs/14105340060907.pdf,txts/14105340060907.txt,no,ReportBuilder,ReportBuilder,no,,23978 bytes,no,1.3,,612 x 792.003 pts (letter),Fri Sep 12 10:59:07 2014,2
503746,Political,10/08/14,10/10/14,MACARTHUR FOR CONGRESS INC,10/07/14,10/07/14,PCA,RA35+,12,"$9,000.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/STATE%2DHOUSE/MACARTHUR%20FOR%20CONGRESS/MacArthur%204%20Congress503746%2D%2D1%20%2814127878393271%29.pdf,2014-10-08 13:03:00,WCAU,22.87 Kb,14127878393271,pdfs/14127878393271.pdf,txts/14127878393271.txt,no,ReportBuilder,ReportBuilder,no,,23419 bytes,no,1.3,,612 x 792.003 pts (letter),Tue Oct  7 17:49:56 2014,2
506479,Political,10/20/14,10/26/14,MACARTHUR FOR CONGRESS INC,10/22/14,10/22/14,PCA,RA35+,90,"$71,150.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/STATE%2DHOUSE/MACARTHUR%20FOR%20CONGRESS/MacArthur506479%2D%2D1%20%2814140101114395%29.pdf,2014-10-22 16:35:00,WCAU,34.62 Kb,14140101114395,pdfs/14140101114395.pdf,txts/14140101114395.txt,no,ReportBuilder,,no,,35451 bytes,no,1.3,,612 x 792.003 pts (letter),Wed Oct 22 16:15:12 2014,3
,,,,,,,,,,,,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/STATE%2DHOUSE/MACARTHUR%20FOR%20CONGRESS/pca%20macarthur%20inquiry%20%2D%20NBCOTS%20Political%20Inquiry%20Record%2DCandidate%20Ads%202014%20%2814127892610967%29.pdf,2014-10-08 13:27:00,WCAU,1.30 Mb,14127892610967,pdfs/14127892610967.pdf,txts/14127892610967.txt,yes,Adobe PDF Library 11.0,Acrobat PDFMaker 11 for Word,no,A Valued Microsoft Customer,1363941 bytes,yes,1.6,NBC 4/ LOS ANGELES,612 x 792 pts (letter),Thu May 22 09:00:04 2014,2
468211,Candidate,05/13/14,05/20/14,MARK SMITH FOR LT GOVERNOR â€“ PA,05/06/14,05/16/14,CANAL PARTNERS MEDIA,RA50+,51,"$31,325.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/STATE%2DHOUSE/MARK%20SMITH%20FOR%20PA%20%2D%20LT%20GOVERNOR/Mark%20Smith%20R2468211%2D%2D1%20%2814006029061192%29.pdf,2014-05-20 12:21:00,WCAU,40.84 Kb,14006029061192,pdfs/14006029061192.pdf,txts/14006029061192.txt,no,ReportBuilder,ReportBuilder,no,,41820 bytes,no,1.3,,612 x 792.003 pts (letter),Tue May 20 12:17:27 2014,3
468211,Candidate,05/13/14,05/20/14,MARK SMITH FOR LT GOVERNOR â€“ PA,05/27/14,05/27/14,CANAL PARTNERS MEDIA,RA50+,51,"$31,325.00",CONTRACT,https://stations.fcc.gov/collect/files/63153/Political%20File/2014/State/PA/STATE%2DHOUSE/MARK%20SMITH%20FOR%20PA%20%2D%20LT%20GOVERNOR/Mark%20Smith%20Updated%20%20468211%2D%2D1%20%2814020926630813%29.pdf,2014-06-06 18:11:00,WCAU,46.59 Kb,14020926630813,pdfs/14020926630813.pdf,txts/14020926630813.txt,no,ReportBuilder,ReportBuilder,no,,47707 bytes,no,1.3,,612 x 792.003 pts (letter),Tue May 27 15:44:09 2014,4
